res_state_fips,res_county_fips,res_state_name,res_county_name,work_state_fips,work_county_fips,work_state_name,work_county_name,workers_N,error
55,059,Wisconsin,Kenosha County,031,119,Nebraska,Madison County,3,7
55,059,Wisconsin,Kenosha County,034,023,New Jersey,Middlesex County,20,30
55,059,Wisconsin,Kenosha County,036,029,New York,Erie County,4,8
55,059,Wisconsin,Kenosha County,036,047,New York,Kings County,18,30
55,059,Wisconsin,Kenosha County,036,119,New York,Westchester County,4,6
55,059,Wisconsin,Kenosha County,039,035,Ohio,Cuyahoga County,13,11
55,059,Wisconsin,Kenosha County,039,093,Ohio,Lorain County,19,30
55,059,Wisconsin,Kenosha County,042,057,Pennsylvania,Fulton County,7,12
55,059,Wisconsin,Kenosha County,048,029,Texas,Bexar County,10,15
55,059,Wisconsin,Kenosha County,049,035,Utah,Salt Lake County,25,34
55,059,Wisconsin,Kenosha County,049,053,Utah,Washington County,12,19
55,059,Wisconsin,Kenosha County,055,009,Wisconsin,Brown County,23,41
55,059,Wisconsin,Kenosha County,055,023,Wisconsin,Crawford County,14,22
55,059,Wisconsin,Kenosha County,055,025,Wisconsin,Dane County,97,58
55,059,Wisconsin,Kenosha County,055,027,Wisconsin,Dodge County,2,6
55,059,Wisconsin,Kenosha County,055,039,Wisconsin,Fond du Lac County,5,9
55,059,Wisconsin,Kenosha County,055,045,Wisconsin,Green County,26,30
55,059,Wisconsin,Kenosha County,055,049,Wisconsin,Iowa County,6,10
55,059,Wisconsin,Kenosha County,055,055,Wisconsin,Jefferson County,22,20
55,059,Wisconsin,Kenosha County,055,059,Wisconsin,Kenosha County,"43,075","1,280"
55,059,Wisconsin,Kenosha County,055,071,Wisconsin,Manitowoc County,29,34
55,059,Wisconsin,Kenosha County,055,079,Wisconsin,Milwaukee County,"3,024",395
55,059,Wisconsin,Kenosha County,055,089,Wisconsin,Ozaukee County,55,47
55,059,Wisconsin,Kenosha County,055,099,Wisconsin,Price County,20,33
55,059,Wisconsin,Kenosha County,055,101,Wisconsin,Racine County,"8,472",470
55,059,Wisconsin,Kenosha County,055,105,Wisconsin,Rock County,29,26
55,059,Wisconsin,Kenosha County,055,117,Wisconsin,Sheboygan County,26,30
55,059,Wisconsin,Kenosha County,055,127,Wisconsin,Walworth County,"1,128",216
55,059,Wisconsin,Kenosha County,055,131,Wisconsin,Washington County,49,38
55,059,Wisconsin,Kenosha County,055,133,Wisconsin,Waukesha County,"1,058",226
55,059,Wisconsin,Kenosha County,055,139,Wisconsin,Winnebago County,18,26
55,059,Wisconsin,Kenosha County,301,,Canada,,18,30
55,059,Wisconsin,Kenosha County,,,Other workplace outside of the U.S.,,11,16
55,061,Wisconsin,Kewaunee County,013,103,Georgia,Effingham County,3,4
55,061,Wisconsin,Kewaunee County,019,055,Iowa,Delaware County,3,4
55,061,Wisconsin,Kewaunee County,027,037,Minnesota,Dakota County,4,5
55,061,Wisconsin,Kewaunee County,051,181,Virginia,Surry County,3,4
55,061,Wisconsin,Kewaunee County,053,063,Washington,Spokane County,4,6
55,061,Wisconsin,Kewaunee County,055,007,Wisconsin,Bayfield County,3,4
55,061,Wisconsin,Kewaunee County,055,009,Wisconsin,Brown County,"3,293",192
55,061,Wisconsin,Kewaunee County,055,015,Wisconsin,Calumet County,14,11
55,061,Wisconsin,Kewaunee County,055,019,Wisconsin,Clark County,3,4
55,061,Wisconsin,Kewaunee County,055,025,Wisconsin,Dane County,12,9
55,061,Wisconsin,Kewaunee County,055,027,Wisconsin,Dodge County,3,4
55,061,Wisconsin,Kewaunee County,055,029,Wisconsin,Door County,678,110
55,061,Wisconsin,Kewaunee County,055,033,Wisconsin,Dunn County,3,5
55,061,Wisconsin,Kewaunee County,055,037,Wisconsin,Florence County,13,19
55,061,Wisconsin,Kewaunee County,055,039,Wisconsin,Fond du Lac County,2,3
55,061,Wisconsin,Kewaunee County,055,061,Wisconsin,Kewaunee County,"5,564",311
55,061,Wisconsin,Kewaunee County,055,063,Wisconsin,La Crosse County,4,7
55,061,Wisconsin,Kewaunee County,055,071,Wisconsin,Manitowoc County,482,106
55,061,Wisconsin,Kewaunee County,055,075,Wisconsin,Marinette County,3,4
55,061,Wisconsin,Kewaunee County,055,079,Wisconsin,Milwaukee County,14,12
55,061,Wisconsin,Kewaunee County,055,083,Wisconsin,Oconto County,19,19
55,061,Wisconsin,Kewaunee County,055,085,Wisconsin,Oneida County,3,6
55,061,Wisconsin,Kewaunee County,055,087,Wisconsin,Outagamie County,62,28
55,061,Wisconsin,Kewaunee County,055,105,Wisconsin,Rock County,2,4
55,061,Wisconsin,Kewaunee County,055,117,Wisconsin,Sheboygan County,35,26
55,061,Wisconsin,Kewaunee County,055,127,Wisconsin,Walworth County,8,13
55,061,Wisconsin,Kewaunee County,055,133,Wisconsin,Waukesha County,15,19
55,061,Wisconsin,Kewaunee County,055,139,Wisconsin,Winnebago County,36,27
55,063,Wisconsin,La Crosse County,001,073,Alabama,Jefferson County,6,8
55,063,Wisconsin,La Crosse County,013,255,Georgia,Spalding County,9,14
55,063,Wisconsin,La Crosse County,015,001,Hawaii,Hawaii County,18,30
55,063,Wisconsin,La Crosse County,017,031,Illinois,Cook County,7,10
55,063,Wisconsin,La Crosse County,017,043,Illinois,DuPage County,18,29
55,063,Wisconsin,La Crosse County,017,089,Illinois,Kane County,9,13
55,063,Wisconsin,La Crosse County,017,097,Illinois,Lake County,6,9
55,063,Wisconsin,La Crosse County,018,141,Indiana,St. Joseph County,13,22
55,063,Wisconsin,La Crosse County,019,013,Iowa,Black Hawk County,3,4
55,063,Wisconsin,La Crosse County,019,061,Iowa,Dubuque County,3,4
55,063,Wisconsin,La Crosse County,019,103,Iowa,Johnson County,17,25
55,063,Wisconsin,La Crosse County,019,113,Iowa,Linn County,15,18
55,063,Wisconsin,La Crosse County,019,191,Iowa,Winneshiek County,2,4
55,063,Wisconsin,La Crosse County,020,155,Kansas,Reno County,2,5
55,063,Wisconsin,La Crosse County,026,163,Michigan,Wayne County,11,19
55,063,Wisconsin,La Crosse County,027,015,Minnesota,Brown County,17,26
55,063,Wisconsin,La Crosse County,027,035,Minnesota,Crow Wing County,15,24
55,063,Wisconsin,La Crosse County,027,037,Minnesota,Dakota County,7,8
55,063,Wisconsin,La Crosse County,027,045,Minnesota,Fillmore County,12,13
55,063,Wisconsin,La Crosse County,027,049,Minnesota,Goodhue County,44,36
55,063,Wisconsin,La Crosse County,027,053,Minnesota,Hennepin County,54,40
55,063,Wisconsin,La Crosse County,027,055,Minnesota,Houston County,611,206
55,063,Wisconsin,La Crosse County,027,063,Minnesota,Jackson County,18,28
55,063,Wisconsin,La Crosse County,027,099,Minnesota,Mower County,43,55
55,063,Wisconsin,La Crosse County,027,109,Minnesota,Olmsted County,118,57
55,063,Wisconsin,La Crosse County,027,123,Minnesota,Ramsey County,33,36
55,063,Wisconsin,La Crosse County,027,127,Minnesota,Redwood County,4,5
55,063,Wisconsin,La Crosse County,027,145,Minnesota,Stearns County,2,3
55,063,Wisconsin,La Crosse County,027,157,Minnesota,Wabasha County,9,14
55,063,Wisconsin,La Crosse County,027,169,Minnesota,Winona County,645,171
55,063,Wisconsin,La Crosse County,029,031,Missouri,Cape Girardeau County,8,14
55,063,Wisconsin,La Crosse County,029,111,Missouri,Lewis County,8,12
55,063,Wisconsin,La Crosse County,037,067,North Carolina,Forsyth County,2,4
55,063,Wisconsin,La Crosse County,040,109,Oklahoma,Oklahoma County,17,27
55,063,Wisconsin,La Crosse County,046,013,South Dakota,Brown County,32,44
55,063,Wisconsin,La Crosse County,046,041,South Dakota,Dewey County,6,8
55,063,Wisconsin,La Crosse County,048,157,Texas,Fort Bend County,14,21
55,063,Wisconsin,La Crosse County,049,035,Utah,Salt Lake County,20,30
55,063,Wisconsin,La Crosse County,055,001,Wisconsin,Adams County,3,4
55,063,Wisconsin,La Crosse County,055,005,Wisconsin,Barron County,29,32
55,063,Wisconsin,La Crosse County,055,007,Wisconsin,Bayfield County,4,6
55,063,Wisconsin,La Crosse County,055,009,Wisconsin,Brown County,21,19
55,063,Wisconsin,La Crosse County,055,011,Wisconsin,Buffalo County,42,26
55,063,Wisconsin,La Crosse County,055,017,Wisconsin,Chippewa County,19,24
55,063,Wisconsin,La Crosse County,055,021,Wisconsin,Columbia County,17,14
55,063,Wisconsin,La Crosse County,055,023,Wisconsin,Crawford County,13,14
55,063,Wisconsin,La Crosse County,055,025,Wisconsin,Dane County,71,34
55,063,Wisconsin,La Crosse County,055,027,Wisconsin,Dodge County,3,4
55,063,Wisconsin,La Crosse County,055,033,Wisconsin,Dunn County,13,13
55,063,Wisconsin,La Crosse County,055,035,Wisconsin,Eau Claire County,32,34
55,063,Wisconsin,La Crosse County,055,039,Wisconsin,Fond du Lac County,15,23
55,063,Wisconsin,La Crosse County,055,043,Wisconsin,Grant County,7,8
55,063,Wisconsin,La Crosse County,055,053,Wisconsin,Jackson County,191,65
55,063,Wisconsin,La Crosse County,055,057,Wisconsin,Juneau County,117,71
55,063,Wisconsin,La Crosse County,055,063,Wisconsin,La Crosse County,"55,322",788
55,063,Wisconsin,La Crosse County,055,073,Wisconsin,Marathon County,27,23
55,063,Wisconsin,La Crosse County,055,079,Wisconsin,Milwaukee County,87,83
55,063,Wisconsin,La Crosse County,055,081,Wisconsin,Monroe County,"1,890",233
55,063,Wisconsin,La Crosse County,055,087,Wisconsin,Outagamie County,56,48
55,063,Wisconsin,La Crosse County,055,093,Wisconsin,Pierce County,12,16
55,063,Wisconsin,La Crosse County,055,097,Wisconsin,Portage County,9,14
55,063,Wisconsin,La Crosse County,055,101,Wisconsin,Racine County,18,20
55,063,Wisconsin,La Crosse County,055,103,Wisconsin,Richland County,16,25
55,063,Wisconsin,La Crosse County,055,105,Wisconsin,Rock County,32,38
55,063,Wisconsin,La Crosse County,055,109,Wisconsin,St. Croix County,15,12
55,063,Wisconsin,La Crosse County,055,111,Wisconsin,Sauk County,70,69
55,063,Wisconsin,La Crosse County,055,121,Wisconsin,Trempealeau County,878,282
55,063,Wisconsin,La Crosse County,055,123,Wisconsin,Vernon County,460,92
55,063,Wisconsin,La Crosse County,055,127,Wisconsin,Walworth County,3,4
55,063,Wisconsin,La Crosse County,055,131,Wisconsin,Washington County,28,27
55,063,Wisconsin,La Crosse County,055,133,Wisconsin,Waukesha County,15,22
55,063,Wisconsin,La Crosse County,055,137,Wisconsin,Waushara County,8,12
55,063,Wisconsin,La Crosse County,055,139,Wisconsin,Winnebago County,11,13
55,063,Wisconsin,La Crosse County,055,141,Wisconsin,Wood County,31,28
55,063,Wisconsin,La Crosse County,301,,Canada,,7,11
55,065,Wisconsin,Lafayette County,017,031,Illinois,Cook County,3,4
55,065,Wisconsin,Lafayette County,017,035,Illinois,Cumberland County,1,2
55,065,Wisconsin,Lafayette County,017,043,Illinois,DuPage County,4,3
55,065,Wisconsin,Lafayette County,017,073,Illinois,Henry County,1,2
55,065,Wisconsin,Lafayette County,017,085,Illinois,Jo Daviess County,206,44
55,065,Wisconsin,Lafayette County,017,097,Illinois,Lake County,2,3
55,065,Wisconsin,Lafayette County,017,161,Illinois,Rock Island County,6,5
55,065,Wisconsin,Lafayette County,017,177,Illinois,Stephenson County,57,20
55,065,Wisconsin,Lafayette County,017,201,Illinois,Winnebago County,6,9
55,065,Wisconsin,Lafayette County,019,043,Iowa,Clayton County,2,3
55,065,Wisconsin,Lafayette County,019,057,Iowa,Des Moines County,1,2
55,065,Wisconsin,Lafayette County,019,061,Iowa,Dubuque County,482,69
55,065,Wisconsin,Lafayette County,019,073,Iowa,Greene County,1,3
55,065,Wisconsin,Lafayette County,019,097,Iowa,Jackson County,2,5
55,065,Wisconsin,Lafayette County,019,153,Iowa,Polk County,2,3
55,065,Wisconsin,Lafayette County,020,079,Kansas,Harvey County,2,3
55,065,Wisconsin,Lafayette County,023,031,Maine,York County,2,3
55,065,Wisconsin,Lafayette County,026,163,Michigan,Wayne County,1,2
55,065,Wisconsin,Lafayette County,027,099,Minnesota,Mower County,3,4
55,065,Wisconsin,Lafayette County,029,510,Missouri,St. Louis city,1,2
55,065,Wisconsin,Lafayette County,030,047,Montana,Lake County,2,3
55,065,Wisconsin,Lafayette County,031,151,Nebraska,Saline County,2,2
55,065,Wisconsin,Lafayette County,034,003,New Jersey,Bergen County,6,9
55,065,Wisconsin,Lafayette County,048,439,Texas,Tarrant County,3,4
55,065,Wisconsin,Lafayette County,051,059,Virginia,Fairfax County,5,7
55,065,Wisconsin,Lafayette County,053,053,Washington,Pierce County,5,5
55,065,Wisconsin,Lafayette County,055,011,Wisconsin,Buffalo County,2,3
55,065,Wisconsin,Lafayette County,055,021,Wisconsin,Columbia County,9,10
55,065,Wisconsin,Lafayette County,055,025,Wisconsin,Dane County,520,55
55,065,Wisconsin,Lafayette County,055,035,Wisconsin,Eau Claire County,13,15
55,065,Wisconsin,Lafayette County,055,043,Wisconsin,Grant County,"1,091",75
55,065,Wisconsin,Lafayette County,055,045,Wisconsin,Green County,940,76
55,065,Wisconsin,Lafayette County,055,049,Wisconsin,Iowa County,728,72
55,065,Wisconsin,Lafayette County,055,063,Wisconsin,La Crosse County,3,4
55,065,Wisconsin,Lafayette County,055,065,Wisconsin,Lafayette County,"4,375",158
55,065,Wisconsin,Lafayette County,055,079,Wisconsin,Milwaukee County,5,4
55,065,Wisconsin,Lafayette County,055,081,Wisconsin,Monroe County,9,10
55,065,Wisconsin,Lafayette County,055,085,Wisconsin,Oneida County,5,7
55,065,Wisconsin,Lafayette County,055,103,Wisconsin,Richland County,8,10
55,065,Wisconsin,Lafayette County,055,105,Wisconsin,Rock County,28,13
55,065,Wisconsin,Lafayette County,055,111,Wisconsin,Sauk County,15,10
55,065,Wisconsin,Lafayette County,055,117,Wisconsin,Sheboygan County,5,5
55,065,Wisconsin,Lafayette County,055,125,Wisconsin,Vilas County,3,7
55,065,Wisconsin,Lafayette County,055,127,Wisconsin,Walworth County,2,3
55,065,Wisconsin,Lafayette County,055,133,Wisconsin,Waukesha County,3,5
55,065,Wisconsin,Lafayette County,055,139,Wisconsin,Winnebago County,7,9
55,067,Wisconsin,Langlade County,001,005,Alabama,Barbour County,8,14
55,067,Wisconsin,Langlade County,008,059,Colorado,Jefferson County,3,4
55,067,Wisconsin,Langlade County,013,067,Georgia,Cobb County,7,11
55,067,Wisconsin,Langlade County,017,031,Illinois,Cook County,6,6
55,067,Wisconsin,Langlade County,017,097,Illinois,Lake County,3,5
55,067,Wisconsin,Langlade County,017,197,Illinois,Will County,4,7
55,067,Wisconsin,Langlade County,026,043,Michigan,Dickinson County,2,2
55,067,Wisconsin,Langlade County,026,071,Michigan,Iron County,2,3
55,067,Wisconsin,Langlade County,026,081,Michigan,Kent County,5,7
55,067,Wisconsin,Langlade County,027,037,Minnesota,Dakota County,1,2
55,067,Wisconsin,Langlade County,027,053,Minnesota,Hennepin County,2,3
55,067,Wisconsin,Langlade County,027,123,Minnesota,Ramsey County,2,3
55,067,Wisconsin,Langlade County,027,137,Minnesota,St. Louis County,8,6
55,067,Wisconsin,Langlade County,038,035,North Dakota,Grand Forks County,1,2
55,067,Wisconsin,Langlade County,045,045,South Carolina,Greenville County,8,12
55,067,Wisconsin,Langlade County,051,003,Virginia,Albemarle County,3,4
55,067,Wisconsin,Langlade County,055,003,Wisconsin,Ashland County,3,4
55,067,Wisconsin,Langlade County,055,009,Wisconsin,Brown County,18,11
55,067,Wisconsin,Langlade County,055,015,Wisconsin,Calumet County,4,4
55,067,Wisconsin,Langlade County,055,017,Wisconsin,Chippewa County,9,13
55,067,Wisconsin,Langlade County,055,019,Wisconsin,Clark County,5,5
55,067,Wisconsin,Langlade County,055,025,Wisconsin,Dane County,17,17
55,067,Wisconsin,Langlade County,055,027,Wisconsin,Dodge County,4,5
55,067,Wisconsin,Langlade County,055,029,Wisconsin,Door County,2,2
55,067,Wisconsin,Langlade County,055,039,Wisconsin,Fond du Lac County,3,4
55,067,Wisconsin,Langlade County,055,041,Wisconsin,Forest County,139,56
55,067,Wisconsin,Langlade County,055,047,Wisconsin,Green Lake County,3,4
55,067,Wisconsin,Langlade County,055,053,Wisconsin,Jackson County,7,12
55,067,Wisconsin,Langlade County,055,055,Wisconsin,Jefferson County,5,5
55,067,Wisconsin,Langlade County,055,067,Wisconsin,Langlade County,"6,742",324
55,067,Wisconsin,Langlade County,055,069,Wisconsin,Lincoln County,177,44
55,067,Wisconsin,Langlade County,055,071,Wisconsin,Manitowoc County,4,5
55,067,Wisconsin,Langlade County,055,073,Wisconsin,Marathon County,756,136
55,067,Wisconsin,Langlade County,055,075,Wisconsin,Marinette County,4,5
55,067,Wisconsin,Langlade County,055,078,Wisconsin,Menominee County,24,13
55,067,Wisconsin,Langlade County,055,079,Wisconsin,Milwaukee County,13,11
55,067,Wisconsin,Langlade County,055,083,Wisconsin,Oconto County,48,23
55,067,Wisconsin,Langlade County,055,085,Wisconsin,Oneida County,217,68
55,067,Wisconsin,Langlade County,055,087,Wisconsin,Outagamie County,13,8
55,067,Wisconsin,Langlade County,055,089,Wisconsin,Ozaukee County,10,18
55,067,Wisconsin,Langlade County,055,097,Wisconsin,Portage County,13,9
55,067,Wisconsin,Langlade County,055,105,Wisconsin,Rock County,2,3
55,067,Wisconsin,Langlade County,055,113,Wisconsin,Sawyer County,3,6
55,067,Wisconsin,Langlade County,055,115,Wisconsin,Shawano County,256,116
55,067,Wisconsin,Langlade County,055,117,Wisconsin,Sheboygan County,5,5
55,067,Wisconsin,Langlade County,055,119,Wisconsin,Taylor County,3,3
55,067,Wisconsin,Langlade County,055,125,Wisconsin,Vilas County,35,37
55,067,Wisconsin,Langlade County,055,131,Wisconsin,Washington County,1,4
55,067,Wisconsin,Langlade County,055,133,Wisconsin,Waukesha County,4,4
55,067,Wisconsin,Langlade County,055,135,Wisconsin,Waupaca County,17,14
55,067,Wisconsin,Langlade County,055,139,Wisconsin,Winnebago County,7,5
55,067,Wisconsin,Langlade County,055,141,Wisconsin,Wood County,13,8
55,067,Wisconsin,Langlade County,,,Other workplace outside of the U.S.,,3,4
55,069,Wisconsin,Lincoln County,005,065,Arkansas,Izard County,2,4
55,069,Wisconsin,Lincoln County,005,141,Arkansas,Van Buren County,2,3
55,069,Wisconsin,Lincoln County,017,031,Illinois,Cook County,18,21
55,069,Wisconsin,Lincoln County,017,043,Illinois,DuPage County,3,3
55,069,Wisconsin,Lincoln County,017,097,Illinois,Lake County,5,5
55,069,Wisconsin,Lincoln County,017,197,Illinois,Will County,1,2
55,069,Wisconsin,Lincoln County,017,201,Illinois,Winnebago County,2,3
55,069,Wisconsin,Lincoln County,018,089,Indiana,Lake County,4,5
55,069,Wisconsin,Lincoln County,026,061,Michigan,Houghton County,3,4
55,069,Wisconsin,Lincoln County,026,095,Michigan,Luce County,2,3
55,069,Wisconsin,Lincoln County,026,103,Michigan,Marquette County,2,2
55,069,Wisconsin,Lincoln County,026,125,Michigan,Oakland County,11,17
55,069,Wisconsin,Lincoln County,027,037,Minnesota,Dakota County,9,8
55,069,Wisconsin,Lincoln County,027,053,Minnesota,Hennepin County,1,2
55,069,Wisconsin,Lincoln County,038,091,North Dakota,Steele County,1,4
55,069,Wisconsin,Lincoln County,042,019,Pennsylvania,Butler County,6,10
55,069,Wisconsin,Lincoln County,042,069,Pennsylvania,Lackawanna County,16,17
55,069,Wisconsin,Lincoln County,047,149,Tennessee,Rutherford County,1,2
55,069,Wisconsin,Lincoln County,055,001,Wisconsin,Adams County,1,3
55,069,Wisconsin,Lincoln County,055,009,Wisconsin,Brown County,11,9
55,069,Wisconsin,Lincoln County,055,017,Wisconsin,Chippewa County,13,19
55,069,Wisconsin,Lincoln County,055,019,Wisconsin,Clark County,25,18
55,069,Wisconsin,Lincoln County,055,021,Wisconsin,Columbia County,17,21
55,069,Wisconsin,Lincoln County,055,025,Wisconsin,Dane County,22,14
55,069,Wisconsin,Lincoln County,055,031,Wisconsin,Douglas County,1,3
55,069,Wisconsin,Lincoln County,055,033,Wisconsin,Dunn County,8,10
55,069,Wisconsin,Lincoln County,055,035,Wisconsin,Eau Claire County,16,20
55,069,Wisconsin,Lincoln County,055,037,Wisconsin,Florence County,5,6
55,069,Wisconsin,Lincoln County,055,039,Wisconsin,Fond du Lac County,8,9
55,069,Wisconsin,Lincoln County,055,055,Wisconsin,Jefferson County,3,4
55,069,Wisconsin,Lincoln County,055,067,Wisconsin,Langlade County,101,39
55,069,Wisconsin,Lincoln County,055,069,Wisconsin,Lincoln County,"8,661",318
55,069,Wisconsin,Lincoln County,055,073,Wisconsin,Marathon County,"3,570",260
55,069,Wisconsin,Lincoln County,055,079,Wisconsin,Milwaukee County,5,6
55,069,Wisconsin,Lincoln County,055,081,Wisconsin,Monroe County,8,13
55,069,Wisconsin,Lincoln County,055,085,Wisconsin,Oneida County,814,116
55,069,Wisconsin,Lincoln County,055,087,Wisconsin,Outagamie County,8,7
55,069,Wisconsin,Lincoln County,055,097,Wisconsin,Portage County,21,11
55,069,Wisconsin,Lincoln County,055,099,Wisconsin,Price County,56,31
55,069,Wisconsin,Lincoln County,055,101,Wisconsin,Racine County,8,11
55,069,Wisconsin,Lincoln County,055,107,Wisconsin,Rusk County,3,4
55,069,Wisconsin,Lincoln County,055,113,Wisconsin,Sawyer County,12,11
55,069,Wisconsin,Lincoln County,055,115,Wisconsin,Shawano County,7,6
55,069,Wisconsin,Lincoln County,055,117,Wisconsin,Sheboygan County,11,16
55,069,Wisconsin,Lincoln County,055,119,Wisconsin,Taylor County,103,37
55,069,Wisconsin,Lincoln County,055,125,Wisconsin,Vilas County,26,18
55,069,Wisconsin,Lincoln County,055,127,Wisconsin,Walworth County,8,10
55,069,Wisconsin,Lincoln County,055,131,Wisconsin,Washington County,12,18
55,069,Wisconsin,Lincoln County,055,133,Wisconsin,Waukesha County,10,14
55,069,Wisconsin,Lincoln County,055,135,Wisconsin,Waupaca County,13,16
55,069,Wisconsin,Lincoln County,055,137,Wisconsin,Waushara County,9,11
55,069,Wisconsin,Lincoln County,055,141,Wisconsin,Wood County,46,28
55,071,Wisconsin,Manitowoc County,006,059,California,Orange County,9,14
55,071,Wisconsin,Manitowoc County,008,031,Colorado,Denver County,12,20
55,071,Wisconsin,Manitowoc County,008,059,Colorado,Jefferson County,4,5
55,071,Wisconsin,Manitowoc County,013,063,Georgia,Clayton County,3,5
55,071,Wisconsin,Manitowoc County,017,031,Illinois,Cook County,5,7
55,071,Wisconsin,Manitowoc County,017,097,Illinois,Lake County,3,4
55,071,Wisconsin,Manitowoc County,017,113,Illinois,McLean County,5,7
55,071,Wisconsin,Manitowoc County,018,087,Indiana,LaGrange County,3,4
55,071,Wisconsin,Manitowoc County,018,089,Indiana,Lake County,9,14
55,071,Wisconsin,Manitowoc County,019,113,Iowa,Linn County,4,5
55,071,Wisconsin,Manitowoc County,026,043,Michigan,Dickinson County,13,16
55,071,Wisconsin,Manitowoc County,026,163,Michigan,Wayne County,19,31
55,071,Wisconsin,Manitowoc County,027,049,Minnesota,Goodhue County,7,14
55,071,Wisconsin,Manitowoc County,027,053,Minnesota,Hennepin County,10,9
55,071,Wisconsin,Manitowoc County,027,123,Minnesota,Ramsey County,12,17
55,071,Wisconsin,Manitowoc County,029,019,Missouri,Boone County,4,5
55,071,Wisconsin,Manitowoc County,029,189,Missouri,St. Louis County,7,11
55,071,Wisconsin,Manitowoc County,034,027,New Jersey,Morris County,3,4
55,071,Wisconsin,Manitowoc County,035,015,New Mexico,Eddy County,2,4
55,071,Wisconsin,Manitowoc County,037,101,North Carolina,Johnston County,5,7
55,071,Wisconsin,Manitowoc County,037,183,North Carolina,Wake County,4,5
55,071,Wisconsin,Manitowoc County,038,025,North Dakota,Dunn County,5,7
55,071,Wisconsin,Manitowoc County,042,045,Pennsylvania,Delaware County,13,19
55,071,Wisconsin,Manitowoc County,048,085,Texas,Collin County,7,10
55,071,Wisconsin,Manitowoc County,051,700,Virginia,Newport News city,3,5
55,071,Wisconsin,Manitowoc County,053,053,Washington,Pierce County,4,7
55,071,Wisconsin,Manitowoc County,055,005,Wisconsin,Barron County,4,6
55,071,Wisconsin,Manitowoc County,055,009,Wisconsin,Brown County,"2,013",193
55,071,Wisconsin,Manitowoc County,055,015,Wisconsin,Calumet County,"1,449",142
55,071,Wisconsin,Manitowoc County,055,021,Wisconsin,Columbia County,15,14
55,071,Wisconsin,Manitowoc County,055,025,Wisconsin,Dane County,29,22
55,071,Wisconsin,Manitowoc County,055,027,Wisconsin,Dodge County,23,32
55,071,Wisconsin,Manitowoc County,055,029,Wisconsin,Door County,21,22
55,071,Wisconsin,Manitowoc County,055,035,Wisconsin,Eau Claire County,5,7
55,071,Wisconsin,Manitowoc County,055,039,Wisconsin,Fond du Lac County,165,76
55,071,Wisconsin,Manitowoc County,055,041,Wisconsin,Forest County,2,5
55,071,Wisconsin,Manitowoc County,055,057,Wisconsin,Juneau County,4,6
55,071,Wisconsin,Manitowoc County,055,061,Wisconsin,Kewaunee County,446,109
55,071,Wisconsin,Manitowoc County,055,063,Wisconsin,La Crosse County,19,30
55,071,Wisconsin,Manitowoc County,055,071,Wisconsin,Manitowoc County,"31,151",570
55,071,Wisconsin,Manitowoc County,055,073,Wisconsin,Marathon County,5,7
55,071,Wisconsin,Manitowoc County,055,075,Wisconsin,Marinette County,16,15
55,071,Wisconsin,Manitowoc County,055,079,Wisconsin,Milwaukee County,117,37
55,071,Wisconsin,Manitowoc County,055,081,Wisconsin,Monroe County,8,7
55,071,Wisconsin,Manitowoc County,055,083,Wisconsin,Oconto County,4,7
55,071,Wisconsin,Manitowoc County,055,087,Wisconsin,Outagamie County,413,71
55,071,Wisconsin,Manitowoc County,055,089,Wisconsin,Ozaukee County,52,30
55,071,Wisconsin,Manitowoc County,055,097,Wisconsin,Portage County,13,8
55,071,Wisconsin,Manitowoc County,055,101,Wisconsin,Racine County,9,14
55,071,Wisconsin,Manitowoc County,055,105,Wisconsin,Rock County,6,7
55,071,Wisconsin,Manitowoc County,055,115,Wisconsin,Shawano County,3,5
55,071,Wisconsin,Manitowoc County,055,117,Wisconsin,Sheboygan County,"3,696",292
55,071,Wisconsin,Manitowoc County,055,125,Wisconsin,Vilas County,3,4
55,071,Wisconsin,Manitowoc County,055,131,Wisconsin,Washington County,51,34
55,071,Wisconsin,Manitowoc County,055,133,Wisconsin,Waukesha County,25,14
55,071,Wisconsin,Manitowoc County,055,135,Wisconsin,Waupaca County,38,43
55,071,Wisconsin,Manitowoc County,055,139,Wisconsin,Winnebago County,289,74
55,071,Wisconsin,Manitowoc County,055,141,Wisconsin,Wood County,2,3
55,071,Wisconsin,Manitowoc County,301,,Canada,,20,25
55,071,Wisconsin,Manitowoc County,,,Other workplace outside of the U.S.,,6,6
55,073,Wisconsin,Marathon County,004,019,Arizona,Pima County,3,4
55,073,Wisconsin,Marathon County,006,047,California,Merced County,4,6
55,073,Wisconsin,Marathon County,006,067,California,Sacramento County,1,4
55,073,Wisconsin,Marathon County,006,081,California,San Mateo County,8,11
55,073,Wisconsin,Marathon County,011,001,District of Columbia,District of Columbia,3,4
55,073,Wisconsin,Marathon County,012,057,Florida,Hillsborough County,5,8
55,073,Wisconsin,Marathon County,012,071,Florida,Lee County,7,11
55,073,Wisconsin,Marathon County,012,095,Florida,Orange County,12,14
55,073,Wisconsin,Marathon County,013,245,Georgia,Richmond County,2,4
55,073,Wisconsin,Marathon County,016,039,Idaho,Elmore County,3,5
55,073,Wisconsin,Marathon County,017,031,Illinois,Cook County,13,12
55,073,Wisconsin,Marathon County,017,037,Illinois,DeKalb County,5,8
55,073,Wisconsin,Marathon County,017,089,Illinois,Kane County,4,5
55,073,Wisconsin,Marathon County,017,097,Illinois,Lake County,19,31
