sampno,SUBREGCluster_balanced_weight
70019738,72.64625690171889
70019746,61.55293337339691
70019754,118.69162295831741
70019775,72.8596238112829
70019777,71.21724727673717
70019779,101.16373015072396
70019782,70.49200877005232
70019788,192.71395308896155
70019790,80.99409394447936
70019791,70.40190736151233
70019798,70.46031122216905
70019801,70.82215711351205
70019803,72.56299566963277
70019814,183.22520849664173
70019817,72.56297975949505
70019819,101.90661363332867
70019824,70.4046488139455
70019826,192.37414514916065
70019832,72.56298157409896
70019833,1744.7910817800798
70019834,70.40190818023353
70019835,191.97454287942418
70019854,540.9219397038202
70019856,70.49392406147633
70019863,911.5568600682375
70019868,160.18920371741552
70019872,93.79049724030598
70019880,72.56297561197019
70019881,651.4825185529113
70019895,72.56296672742786
70019904,911.9136803945123
70019939,515.5148834952387
70019941,61.94195659740851
70019948,61.193191517276446
70019951,182.41691293315068
70019952,100.53445420431063
70019954,276.8206129224843
70019955,72.57885077518554
70019956,72.56296823953865
70019957,813.7448864096953
70019962,61.277998730377526
70019966,62.224781739548725
70019967,62.75086368251397
70019968,70.60932278034322
70019972,62.36240075645166
70019977,545.8310470608761
70019979,118.84356617439158
70019981,506.6538266614835
70019985,70.40190696995604
70019988,68.97611366293197
70019990,543.7751041620367
70019991,1052.1028745909443
70019993,68.7929767673956
70020002,62.27071608929608
70020016,72.56298431145686
70020017,980.1596841755422
70020025,70.40190649428938
70020027,70.40190831178259
70020029,548.7833851162985
70020031,649.6753089911326
70020034,108.3241114722035
70020039,118.69109263848792
70020042,72.5746245903236
70020045,93.79167480789481
70020054,68.79331034399807
70020058,720.1341250098802
70020121,444.3166364600953
70020122,74.03301291542036
70020124,72.56297366507818
70020132,192.77068450362214
70020133,230.3068652746437
70020134,104.60083687382875
70020137,70.41924341134062
70020139,70.5076032509201
70020148,659.9534737154305
70020150,634.7267299796175
70020159,100.47182231577357
70020164,72.63659054484214
70020169,639.884796862997
70020179,70.67678579320385
70020196,112.17441264194913
70020201,654.688471747399
70020204,893.263568585925
70020224,72.57435188480268
70020230,659.999860002793
70020235,78.73334215865403
70020240,72.56296881378886
70020245,72.56297313200852
70020265,118.69176064190525
70020270,74.67809001432173
70020282,70.40191386517877
70020286,60.7789293428088
70020291,889.8270082039309
70020297,70.90352120556544
70020313,118.69122325853917
70020316,630.5260757625473
70020317,118.69148906962053
70020318,191.9270054973142
70020330,549.9936978174401
70020346,70.40190318261352
70020355,70.4018999771241
70020356,250.72352195311765
70020360,93.79139550291364
70020362,549.9806266809081
70020366,71.4355366978709
70020375,70.40193242201968
70020383,118.69116798125248
70020384,912.9971761509237
70020394,639.9859747455388
70020398,70.40192079781858
70020399,844.1576751455915
70020400,103.5791551679738
70020422,101.43093211967718
70020433,70.40191115019546
70020439,72.5657233793397
70020441,72.39544018823293
70020451,70.40190646816902
70020452,110.25326979274989
70020453,100.94159666558103
70020454,1634.1874065651982
70020455,118.69328566112247
70020458,70.40190381544596
70020459,110.87357621992118
70020461,70.40192487275844
70020473,909.3656840435276
70020478,191.96651553196259
70020486,639.8335497832085
70020493,72.85007314727338
70020501,70.40190889376456
70020506,194.5638292302901
70020507,73.48463121420437
70020516,70.40866119190687
70020533,70.40190968377036
70020537,70.40190369133666
70020540,70.4019094293809
70020544,118.69111285441076
70020546,659.9999323506872
70020570,70.40190755840618
70020607,70.40191230937174
70020624,74.82422670660857
70020628,628.7369861260079
70020633,70.41587216560717
70020638,637.362461990521
70020649,169.92417492858843
70020656,70.69129560891542
70020657,70.40190730486911
70020659,658.7089461377623
70020662,73.04161233879955
70020664,231.8557361954266
70020665,70.40190845642742
70020672,118.86039366211814
70020673,646.1535443296304
70020682,110.9235013655383
70020685,1739.2747778948155
70020687,73.13920475851995
70020689,72.57435188480268
70020692,62.00754591334683
70020696,72.56296905424072
70020701,638.0119460060127
70020706,637.7634624490549
70020710,100.48368180594757
70020712,902.9203893595188
70020716,107.24025092862696
70020730,106.5838360283713
70020738,91.38211268997291
70020739,70.40283506733569
70020745,1078.7310210280716
70020749,72.62505175106587
70020760,639.1120290813029
70020794,72.23230548188634
70020803,191.9716928243483
70020806,72.87480015829206
70020807,70.41204904791265
70020808,70.40191910443434
70020813,70.4019053385717
70020816,73.76476571377975
70020824,95.33326031052006
70020828,118.72320621397874
70020829,61.42159088268851
70020830,118.69244078688315
70020835,73.39325515933014
70020844,73.86256968225766
70020849,181.7208650204841
70020859,80.69477551160168
70020861,70.40190730727137
70020862,193.73307147006432
70020868,62.10869378448903
70020870,73.9466292250262
70020874,72.56296784027688
70020875,73.26478037779965
70020884,70.40191176971803
70020886,70.40190810411565
70020898,72.98109141562406
70020904,198.7328827631694
70020910,72.56297144854382
70020931,70.4170971664274
70020946,118.86448558436214
70020947,100.47163367086583
70020962,164.83170865369686
70020967,1729.484115293523
70020985,68.79755954950589
70020989,639.9281476372169
70020997,898.106640685706
70020998,100.50781924600899
70021000,143.27481047729236
70021001,70.4019096141287
70021003,659.9997110312852
70021005,73.18155838240173
70021006,191.93663929230615
70021007,100.61383854519438
70021009,120.10936601580676
70021010,91.30989283103648
70021014,100.86697820880285
70021015,392.1032344798257
70021016,101.98179111232062
70021017,412.8311393839774
70021018,72.56298618544274
70021020,119.82166583680089
70021022,100.47197100890943
70021027,100.47310080044406
70021028,100.47431489774803
70021036,70.67243904590916
70021037,100.4719446164778
70021040,72.56297374407892
70021051,548.2591129530451
70021053,100.47230491969353
70021055,72.56297666443129
70021058,658.6809681940316
70021060,98.00540102807304
70021062,70.40190868659052
70021063,101.10770386103384
70021064,637.6779945153511
70021065,72.56692892246579
70021071,61.409925169566726
70021072,729.301732872158
70021073,100.47147244616036
70021074,95.08348553438765
70021078,639.9998752137114
70021086,117.57149369154983
70021093,61.54268121465935
70021095,205.91617832006855
70021112,70.49479232156253
70021115,194.70893004007294
70021118,118.69776373909622
70021125,72.81947588541934
70021130,70.40190906924246
70021138,72.57881705788733
70021147,70.4019049403366
70021151,100.57761250802056
70021163,658.4306867577969
70021178,100.68702518295949
70021182,852.9808281106625
70021191,70.40191971453187
70021193,100.68840098269705
70021194,638.2341140613796
70021195,1078.977730552801
70021200,100.48221898087162
70021201,72.5629836802395
70021202,96.38357895379691
70021203,60.47852773960757
70021204,72.56297682993663
70021205,72.80567044735716
70021206,62.461920387732896
70021207,72.5629756923839
70021212,1629.33192216484
70021214,219.44909021894264
70021215,297.1816178168474
70021217,70.40922773257903
70021220,73.61761740383646
70021225,73.3756037276213
70021228,74.70824512637346
70021229,611.8643385080504
70021232,70.41618461648324
70021241,70.40190525967307
70021246,639.9999023872988
70021250,72.56297062825811
70021251,62.21469865246749
70021252,70.53257648000854
70021254,70.4019040940743
70021257,118.6930480706754
70021261,183.70153441887737
70021270,70.4019056483237
70021271,72.56297267983959
70021274,70.40193014872487
70021275,638.3419031059574
70021280,1644.631195020003
70021286,94.1454792087908
70021291,188.00419351187355
70021293,184.75049364426005
70021297,118.69200388721966
70021299,72.56297599215185
70021300,118.7073779404142
70021309,119.0928144944115
70021313,61.595128108689494
70021315,186.715361803421
70021336,182.06710321603396
70021339,118.85398254908273
70021351,118.7020239634944
70021355,118.69165627166798
70021363,659.9998879848317
70021364,118.69365761847007
70021368,70.58874524658683
70021380,188.37488503743165
70021383,215.36275206149014
70021385,118.69276798670482
70021389,620.5146320919009
70021390,181.71666498664308
70021420,70.40192027505178
70021421,1078.9900304624384
70021450,547.0095900018008
70021461,639.9974587019211
70021464,118.90749119208493
70021470,840.550008763476
70021471,636.0600179276353
70021481,557.1354370711996
70021486,659.9999511050514
70021489,540.6118972864964
70021493,185.9954771803069
70021497,72.58742133089227
70021502,119.02564159771416
70021513,865.6046030879659
70021514,119.96373913373458
70021520,912.9960088795465
70021526,100.47180809325633
70021539,100.71211711164605
70021545,73.03431907773107
70021558,185.6608344266527
70021561,72.56900551550886
70021565,63.44526907337073
70021566,62.278916192729326
70021569,71.27558665140322
70021574,878.7601602490907
70021578,638.2292476424577
70021586,108.54676941945577
70021587,111.2825820224466
70021588,638.7168806788575
70021589,101.40340737367583
70021603,70.40191900797011
70021612,118.69164633074315
70021617,70.42470416688299
70021620,70.4514168943534
70021636,639.9996356441782
70021655,101.05926945029212
70021657,72.56298105171695
70021662,108.31094453378927
70021668,592.9654470165292
70021670,62.147210837407506
70021674,557.7256528122365
70021676,94.68571709528673
70021677,114.4443380339543
70021678,639.0097158097342
70021687,70.41291831771674
70021691,68.81421601849782
70021710,73.31222748274081
70021720,1651.968760907448
70021721,135.76276494612574
70021734,69.28022033198748
70021747,69.09933145266056
70021748,94.8969401110601
70021749,370.96483268396184
70021750,638.4796041602214
70021755,116.51012394499361
70021769,68.86027996459451
70021770,69.05920719008677
70021771,118.69561055999935
70021772,118.74419302575825
70021773,181.7989896355852
70021777,77.1408501847015
70021779,118.69299142825166
70021789,68.98525106112646
70021793,72.56297914835352
70021798,429.5986048220792
70021807,1001.1862657003144
70021809,70.40253168742754
70021814,94.9658277885126
70021816,191.9746276075835
70021818,407.303718005528
70021825,112.3124334941704
70021827,191.94236159282903
70021830,61.0427306228629
70021834,196.66195033930697
70021836,850.7673583500618
70021846,70.40190794074522
70021850,70.6467484832014
70021851,70.47339545177717
70021857,911.0045657646999
70021860,72.85176746311932
70021869,118.69389842653536
70021874,110.87357725925953
70021883,1005.3029227240722
70021885,633.3542268695377
70021888,100.47386588157582
70021889,658.9461711177015
70021898,70.40192447076032
70021900,130.9015124109592
70021903,118.714675071526
70021904,100.96463219964369
70021920,70.40191446297632
70021923,639.0145360588181
70021925,232.0805331017751
70021929,182.493078963071
70021935,70.40211077749858
70021946,70.40407428858663
70021949,118.83321344524441
70021951,557.9293344386438
70021952,639.0394365081916
70021967,68.79377313593194
70021968,60.471027993555545
70021971,112.97601066882552
70021982,112.33976799218539
70021991,70.40190912313041
70022010,118.80051369723346
70022016,74.65386147026018
70022026,118.77636188460413
70022033,70.40625129249749
70022035,510.48234236835793
70022045,866.4003175835874
70022048,192.4502954956664
70022049,103.00112581113086
70022058,101.0267452108164
70022059,639.9998515125639
70022061,182.2868745419551
70022065,100.99059316331702
70022069,70.40190891766404
70022070,81.67915244382985
70022077,912.998144814887
70022083,70.4019049403366
70022084,100.59176275834706
70022085,173.70386495531585
70022087,397.76032866066254
70022099,908.1317626421003
70022104,96.76538234645368
70022108,624.980988308278
70022112,70.80018977243654
70022114,103.51499540744113
70022115,278.1876906386438
70022142,386.8414738965928
70022143,78.92103829475435
70022144,101.36003548390998
70022153,70.40813274042979
70022156,118.6913085294575
70022158,70.40190841817672
70022161,141.27556773485486
70022179,79.52068488453557
70022193,908.3473414281367
70022202,112.76877358215418
70022209,94.9812002391655
70022210,543.537952164807
70022217,106.95633846816786
70022226,100.47160938387005
70022228,71.04193405516997
70022231,70.4019057687567
70022232,70.40250443283354
70022235,70.40191144746154
70022238,101.17720262641174
70022243,168.43242809876304
70022245,70.40190485459122
70022247,94.06215293702753
70022248,274.1033306731773
70022252,102.40917228073737
70022255,70.4019087604926
70022259,70.40347190200461
70022262,118.72259828052738
70022266,192.2913446763361
70022267,637.8005498841555
70022280,123.92645154685876
70022289,65.07045973976051
70022293,96.40270216387917
70022298,71.16519297604599
70022308,655.6075039471311
70022309,100.60854246559995
70022312,639.9997955508416
70022316,118.69236767093575
70022323,70.42195436745662
70022324,70.40312494868847
70022325,618.441316857393
70022331,70.40190832116298
70022333,70.40190912435118
70022335,75.36480345237815
70022336,70.40190705962368
70022339,635.7727072523387
70022343,70.40191675395101
70022347,70.4019090226409
70022353,70.42016013322974
70022354,75.36952288530067
70022355,72.56470005966445
70022361,64.5755983112138
70022362,63.44935405780074
70022368,72.56296684747386
70022370,70.42377303413737
70022371,113.94303140490638
70022381,897.9491816773254
70022403,103.0918610902879
70022406,147.70555484176623
70022407,110.87395240488077
70022413,72.66566862370513
70022435,70.47724081512062
70022437,639.9999397477551
70022455,100.4718084974671
70022465,70.4137569653964
70022466,94.26324379728496
70022468,637.2137568687059
70022475,118.69190086668603
70022482,70.40633352626298
70022484,70.40191982368309
70022490,73.6240291083732
70022495,1006.9673690759317
70022501,73.1770995426915
70022507,68.05321047913715
70022518,72.56296875943985
70022524,181.72051417219438
70022531,72.56297093781073
70022539,118.71420972336925
70022540,659.9999987218589
70022545,72.10012672477532
70022556,183.39086499250388
70022564,74.26455077419998
70022578,86.25432826301649
70022579,477.22302245126275
70022587,72.56718481080783
70022590,105.29962527276801
70022591,996.094272124953
70022598,270.3496492488117
70022600,72.57302017586395
70022601,73.19618401014951
70022634,118.6961144946298
70022635,191.31413788068932
70022638,169.37568145638107
70022641,65.58327707644331
70022648,70.59600138380296
70022651,70.61131806936895
70022652,70.40190736151233
70022653,140.10742489195724
70022654,70.40190463896988
70022662,70.40191634158765
70022666,1078.6412879901795
70022669,1651.9808171952386
70022674,70.4702899816083
70022680,70.86381921060855
70022681,1744.606034771428
70022682,72.6277117756759
70022697,659.9998661161428
70022711,1603.7575039756052
70022713,69.84328572295689
70022714,70.40190861296888
70022717,394.41214155662414
70022721,118.69205956197999
70022724,72.5629695782679
70022736,118.6913451205044
70022737,70.50366738541972
70022743,191.9541486612125
70022752,69.7238950921724
70022760,129.09846900324627
70022773,197.26301252825985
70022777,815.7188034631206
70022797,70.46505866557095
70022809,1744.486457815494
70022810,70.40190130289679
70022812,102.67196877428562
70022813,101.31040147916703
70022814,1078.4898587922216
70022815,70.40190602241013
70022821,637.3260972332598
70022832,659.9999119747985
70022836,97.36074935190786
70022842,72.57070249446132
70022844,70.40190814242058
70022845,70.40190964545391
70022846,70.40190841817672
70022849,1077.791678384172
70022867,102.43098565476151
70022872,198.57441942452823
70022881,72.57082336200895
70022884,70.40192533682135
70022886,194.50621363946567
70022887,70.4019049403366
70022890,639.2661770432579
70022899,70.40763984081619
70022906,70.40190420745553
70022907,110.65406196789645
70022910,70.4019070475776
70022911,181.76606533094485
70022916,70.59856292688266
70022928,70.75154377628239
70022930,75.1818033723583
70022931,77.24109839188534
70022939,70.4064066619849
70022956,191.91731407827604
70022978,639.1806743175714
70022980,72.65117329801276
70022992,70.97149566740522
70022998,70.40191659894694
70023002,61.43107022561873
70023014,100.52557125902945
70023018,118.69414145888933
70023025,102.01049180696693
70023035,70.40190478783391
70023039,101.1570656139223
70023047,70.4019195557797
70023053,118.71536989018722
70023055,70.40191623967114
70023057,97.90885556260427
70023063,295.03037633672415
70023069,70.4019109103141
70023075,637.9953896939861
70023083,70.40193149848
70023090,70.40192093197984
70023092,70.40190780625278
70023095,72.56297154591084
70023101,70.4019085809639
70023105,100.47822986999465
70023116,75.65418122915376
70023119,73.00029544974485
70023125,70.40191787828455
70023129,70.4019333766145
70023136,70.40190556232294
70023138,659.9999157851114
70023142,74.3882605050416
70023157,73.27378723360711
70023165,72.27180461335064
70023170,70.40190643851538
70023171,70.57664130871801
70023172,71.07863782903553
70023174,70.40190957193234
70023175,64.24402184063123
70023177,181.94439425167366
70023189,72.56728832811689
70023190,659.9998555260261
70023194,70.40190591037036
70023206,70.4019104779637
70023211,101.5289478631105
70023213,104.26602099358878
70023215,72.56497084746647
70023219,549.9999465671192
70023230,100.47390905760685
70023232,70.42443122998584
70023239,83.88645973339239
70023241,1074.9202326911657
70023242,70.40190929066434
70023244,908.797503797887
70023248,659.9999323506872
70023255,103.9004256201927
70023257,70.43415617347142
70023258,636.6083326810151
70023277,105.57442649997616
70023286,70.40191651889769
70023288,118.69124506629053
70023309,70.67529867946159
70023313,126.07797220455335
70023317,70.40191910443434
70023328,184.56402900425164
70023331,71.44406028915448
70023332,557.912154794984
70023343,93.7920072276177
70023344,118.69125152280802
70023345,72.5629754077874
70023348,101.6642784292368
70023349,61.41841096282063
70023353,192.72502758953718
70023354,135.601300145057
70023356,100.47301668428912
70023364,103.96948406976611
70023366,103.00865677618056
70023370,70.40190440420908
70023378,94.37836355518556
70023381,1078.9883387512348
70023386,70.40191950329229
70023396,70.40190637230006
70023406,72.56297402427947
70023409,100.47200631029803
70023424,72.56296867430103
70023439,70.4019077580898
70023440,118.8399581981923
70023441,382.3790835708051
70023445,1078.9956603003259
70023447,118.69416199079248
70023448,72.61988383303989
70023449,193.51234882972116
70023451,70.56153411797355
70023453,71.419853713388
70023455,72.56724849692108
70023456,70.99118774592681
70023467,70.4149180954262
70023474,70.40191179188764
70023477,70.40192926397366
70023479,627.6420230343368
70023481,68.8830351352088
70023484,639.9487477404783
70023491,118.69172754733854
70023492,70.45648726683393
70023497,349.91101685853073
70023501,70.41769017386626
70023504,100.47267954553632
70023505,68.80056740173414
70023511,74.60958758562104
70023512,110.8736335017345
70023514,118.69280973804187
70023516,70.50604508337675
70023517,70.40193003592655
70023519,70.40436966537104
70023520,118.81278577621272
70023521,328.8514073527871
70023523,659.9998620384175
70023524,70.40190900495342
70023533,71.0032992567059
70023537,113.21343822796545
70023539,68.79362952977854
70023542,70.42057017892341
70023544,852.9832811672093
70023545,104.01903500340495
70023554,89.66887440710381
70023559,624.9467805143528
70023560,385.3819184121571
70023564,76.2376844825872
70023565,144.58358141787258
70023566,192.42565390120856
70023568,70.40191893120294
70023583,70.40191185747135
70023593,659.9966450114754
70023596,72.84911909915063
70023602,72.98109141562406
70023605,72.56296632976618
70023609,72.56297463153517
70023613,72.76444185264772
70023624,72.58337680434703
70023626,639.9999122868156
70023628,73.56304066495555
70023629,70.40190950847148
70023633,70.6833430527017
70023635,70.40190727516098
70023636,636.9774149514781
70023640,62.64908548436852
70023642,693.2539982547493
70023644,70.40190856376951
70023648,70.40191439471678
70023649,631.0792793971483
70023651,191.95035957899606
70023654,193.78248973304707
70023656,72.57428994176213
70023657,1650.0494336778754
70023669,256.8689942126239
70023671,70.4044160732595
70023675,70.40191079195807
70023676,74.28041213995547
70023678,100.47541555381868
70023679,70.40325336101657
70023683,639.9999186105724
70023684,70.40190713538982
70023686,1070.4365987735084
70023687,192.1305627079675
70023688,82.16693797397103
70023689,70.40190552834922
70023692,655.1116809251803
70023694,181.28597995068262
70023697,505.2492010158333
70023699,532.0452537389391
70023701,73.50698027668331
70023716,72.56297952113296
70023717,639.735849826525
70023723,96.59666409267977
70023736,70.40193140986608
70023737,72.63705635267591
70023749,100.5415747969156
70023758,70.40191144928006
70023764,1738.3154809062567
70023777,72.56296984609867
70023787,639.9998568569847
70023789,61.59948192959166
70023801,500.859006891358
70023803,61.22548644014636
70023807,72.93974154218243
70023809,70.54028875606924
70023811,63.32549362252596
70023813,196.65488447118193
70023817,617.3869767872914
70023818,62.786989863536974
70023820,61.42461414664536
70023823,70.409899387796
70023828,61.70975620289556
70023831,101.02467482379413
70023832,61.18011158197572
70023833,111.03865022086978
70023834,70.40192194298602
70023836,62.827166476900075
70023848,72.56364548315965
70023851,659.9999346415359
70023871,108.83952020313491
70023875,285.11918539585287
70023876,70.40807129160123
70023892,72.56296813264359
70023893,72.56296672971516
70023909,659.9998522085103
70023913,659.9997508625437
70023926,164.57217146050357
70023928,70.401909389629
70023939,118.6917807695668
70023944,62.76671681816488
70023952,95.89879550208282
70023956,900.4935715223226
70023961,631.5765531440884
70023970,118.69349630543697
70023978,96.22331814206844
70023979,111.03308980852228
70023995,118.69110624604643
70024007,118.75351071663536
70024012,71.1938963218582
70024014,1005.7272270612916
70024019,75.60144312952953
70024026,103.19303799405783
70024028,101.20015062860715
70024030,70.47539445490624
70024036,70.40191144928006
70024037,129.11463402726244
70024038,908.8859637079512
70024051,127.63275541068062
70024052,72.65719500788009
70024056,102.88342280193841
70024059,75.98124542473163
70024069,70.4020688346669
70024072,659.9999201327331
70024074,70.40190743875357
70024082,70.40824515990079
70024090,901.3022339665703
70024091,100.7607909514293
70024096,200.68154708898982
70024099,103.11280273990242
70024101,121.8912876177997
70024104,101.08081998446734
70024106,93.79126189433298
70024109,100.47198174436586
70024110,100.94649583850338
70024115,70.7741304954453
70024117,102.02211827003056
70024118,72.59746712455609
70024126,100.47207783348689
70024130,68.794370271092
70024133,774.0008397917279
70024136,72.82732875125323
70024137,72.56737623493514
70024142,334.0372609795083
70024144,70.40191739516574
70024150,101.7572895718309
70024157,70.40191314390391
70024158,100.47314354171746
70024172,100.94886178982478
70024178,70.40191003190371
70024181,911.7002845077044
70024183,70.40192225181337
70024184,618.3599089491037
70024186,639.9997906009761
70024188,639.9998587213581
70024189,70.40191920783423
70024193,70.40190874299253
70024198,70.40190841817672
70024203,72.56297683498488
70024207,70.54769279053625
70024210,116.33537718469655
70024213,100.90664833151695
70024218,70.40190478783391
70024236,96.94611404328299
70024238,102.93951888834536
70024250,73.73918594063001
70024251,101.167331865205
70024253,119.1103832983522
70024268,100.48010262167145
70024272,70.40190814242058
70024273,639.9993925720605
70024277,896.4784177297222
70024289,101.12328239446676
70024290,102.40013117477109
70024291,659.9998862962049
70024292,72.75159874804864
70024296,72.56470005966445
70024309,70.40325215238838
70024323,72.56299702234976
70024328,659.9998436385654
70024329,72.56296510842644
70024339,132.27309254339892
70024343,645.4555040613765
70024352,72.56296837662401
70024356,1072.6963639029484
70024357,70.87550523502408
70024358,70.40191197198314
70024365,73.1866689869609
70024380,317.03110402819885
70024382,70.40193189633933
70024386,182.78629343624348
70024387,639.9909718233589
70024396,638.8195021859007
70024399,70.6337621271117
70024405,977.7733364116946
70024408,171.68071021282103
70024413,74.68956435324424
70024416,70.40190743875357
70024428,70.40190675506489
70024430,639.7430070620387
70024433,456.69116019454685
70024441,73.14499217301109
70024443,70.4019288214397
70024444,118.69302373924774
70024445,70.81753213913682
70024449,653.0166751948035
70024451,72.56300235653984
70024452,60.66157876402745
70024458,659.9999368764601
70024459,296.5818266258756
70024460,70.87557910954256
70024463,386.8414738965928
70024464,70.40190414267288
70024466,70.4019212034988
70024469,381.9920353894896
70024470,70.40190812194139
70024472,95.00246951019486
70024475,883.3793523606702
70024486,120.17872270888847
70024496,1078.0369055947779
70024503,129.8805324712853
70024505,119.29471760361339
70024506,72.56410735919144
70024510,72.5629721406264
70024516,118.69109820246084
70024528,72.56297049822015
70024532,223.58214095624524
70024534,100.74911550089685
70024537,70.4019302858463
70024546,148.34831784487318
70024547,70.40191948182671
70024551,181.71544051441163
70024552,1077.5847891969483
70024554,118.87354894037834
70024556,71.67573168536913
70024560,244.68060771218285
70024563,624.9695696630639
70024566,118.69205547401809
70024570,70.35657423669691
70024571,912.5096143563537
70024575,638.3133842952803
70024580,639.8655820547343
70024583,70.45975201728973
70024586,1078.9787721820983
70024592,644.1649272184034
70024603,70.40190783318901
70024605,281.17708403903174
70024617,912.1480742138048
70024620,70.40190824439145
70024622,171.68071021282103
70024627,70.40192363273533
70024636,72.56298690092345
70024647,659.9999218987359
70024653,80.18181664148885
70024654,119.27123585418964
70024664,100.47179687496089
70024673,70.40191478322346
70024674,96.051179739884
70024677,639.9998098884348
70024679,161.71670159484106
70024686,100.5783415048614
70024687,119.69449977652634
70024691,72.56297002363902
70024692,79.03726299866175
70024693,72.56297592718168
70024697,192.36723344819086
70024699,623.2888014002993
70024702,70.4019413990045
70024703,191.92330218315664
70024706,112.3022359607996
70024711,62.30694195120141
70024712,827.5919210941695
70024714,96.66442080673949
70024716,62.365737985932554
70024722,344.3854058683018
70024724,111.45306991059218
70024725,112.62436776455863
70024729,310.2784869594744
70024731,1078.9691180650534
70024732,93.7928960456851
70024734,651.1541012036317
70024736,68.79551190551514
70024742,118.69261142972522
70024746,72.56296786939744
70024760,70.40190727166971
70024761,110.05693642145678
70024776,61.277998730377526
70024777,64.79900671459524
70024783,182.06710321603396
70024787,1078.9925569562454
70024789,60.49248506288293
70024791,73.29043420703486
70024792,66.51655189557195
70024801,72.5629777018856
70024811,112.76466496689766
70024815,103.950157250065
70024817,373.555290636004
70024820,187.02378764360247
70024823,489.9524323277122
70024825,1744.8821403942072
70024833,96.60005578218511
70024837,659.9998636607958
70024839,73.57819181021748
70024843,70.4023452783948
70024847,79.79423592927196
70024850,76.43050981013322
70024864,70.5319743406355
70024867,635.4647741952768
70024869,70.40866119190687
70024871,73.18918799947004
70024874,70.4939759195232
70024898,186.9981664644267
70024908,192.25648166268527
70024917,72.56296823661276
70024919,70.55294421424014
70024922,100.77166426390008
70024928,1699.3273996558046
70024933,1580.485371833218
70024941,73.35050438268223
70024944,72.56297570293874
70024945,100.55641545230948
70024947,70.4019077275435
70024954,72.57041482103081
70024958,192.96242636389195
70024964,1744.7771123147186
70024969,70.40192878547829
70024978,71.98922613879388
70025001,1007.0886129555497
70025004,84.01783341126318
70025014,119.09565119779141
70025021,74.26286799002068
70025023,638.1388622247431
70025027,70.4019084073187
70025029,61.035138425152994
70025030,639.9222988747553
70025031,832.7670608522801
70025032,70.40866119190687
70025041,532.3252174170643
70025043,518.2965343664328
70025045,60.47384044459208
70025047,181.71605764278817
70025051,66.14712805813815
70025056,810.8855228999215
70025061,959.3918343391679
70025064,105.0686388294375
70025065,101.05926945029212
70025069,912.9971845580402
70025075,102.09339912121807
70025077,68.84824925575013
70025078,72.5676948994037
70025079,218.28755636247874
70025080,909.5383322626717
70025084,152.19948316181987
70025085,94.37419793274348
70025090,903.4157787233095
70025096,118.73765937198567
70025102,118.69369307744714
70025103,70.4493077439967
70025104,70.40191078893776
70025107,193.2832920232302
70025118,1054.794835351394
70025122,838.2000677218434
70025128,1078.9961676995326
70025133,1007.9779741183737
70025137,70.40190687556176
70025143,70.40190363038859
70025155,118.76410858531885
70025156,183.5800282161663
70025158,100.4945385612538
70025165,102.44560000924591
70025177,912.9926343547992
70025183,111.36620092032602
70025188,118.69311711758165
70025189,147.6226588089985
70025190,209.76316356740097
70025192,118.69717289211668
70025199,64.13858400153347
70025206,78.1074616964247
70025209,1201.3666880908436
70025210,639.4573959734743
70025214,302.72963988829906
70025215,639.9997175487715
70025226,549.9724819676695
70025231,61.59676566300911
70025233,1744.7302662054103
70025235,110.87769916678097
70025242,95.20348224265969
70025247,241.77737809070078
70025252,70.8691291219957
70025255,72.82692433420239
70025258,61.811568426351776
70025266,572.3276472542236
70025268,194.89945179033828
70025274,652.7756183906644
70025276,80.4534093979757
70025296,329.2205848979463
70025301,66.40386172912551
70025303,183.8480299067209
70025304,100.88324529332836
70025308,540.3041815506773
70025311,587.2717220540336
70025312,409.95341661750297
70025313,64.15434632035367
70025316,198.96319356354775
70025322,72.57409597118803
70025325,102.00482203507542
70025335,111.06319843353172
70025341,557.9363631564067
70025345,61.670580077925976
70025346,118.69329463344691
70025356,102.65905428643296
70025361,264.01058001630804
70025368,101.00457804139607
70025376,70.40271016090503
70025378,334.63826981157166
70025379,72.96878046361458
70025385,70.40190841817672
70025386,70.40240702807391
70025387,62.84537684792126
70025392,70.40194941450993
70025675,184.05998436987747
70025677,975.469250781124
70025679,101.07356741188933
70025682,540.2548775387336
70025684,192.4341048691922
70025688,193.73307147006432
70025692,912.9949482691981
70025697,1001.9535748682065
70025699,639.272692453451
70025701,71.82867151923921
70025706,280.25490912649025
70025709,639.9999493186795
70025711,70.40191478475215
70025724,64.48934585843926
70025725,118.69237101854719
70025729,912.9971216952596
70025733,191.91782960079885
70025735,110.91892504324278
70025741,181.71547331831823
70025742,70.40194977208368
70025755,60.48361017119738
70025756,326.1053608292154
70025757,68.7971126840315
70025758,70.40192294326971
70025761,637.8847894881376
70025774,205.54151655792467
70025775,70.40190752265448
70025777,618.0916979118855
70025778,210.79306811165497
70025781,72.78493474309121
70025785,100.47470836926051
70025787,68.9296258423003
70025794,68.79428938308621
70025799,72.56297468074037
70025802,103.76431982096622
70025803,902.9203893595188
70025809,72.83968777681588
70025810,185.6753782335303
70025815,107.3220790235109
70025819,193.0946163066547
70025822,68.79728764952552
70025823,68.793332560164
70025829,183.41096356923111
70025832,183.17943561809562
70025841,185.06952615218725
70025842,65.3967591041486
70025845,144.12992432529296
70025849,69.07319261707201
